P_NAME,P_DETECTION,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_NAME,S_TYPE,S_MAG,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION
WASP-147 b,9,0.23106258924321751,1,0.6999769744416302,0.048456928713684774,0.10760712566201253,0.0,WASP-147,91,0.5029133187889108,0.7680297397769515,0.5700000000000001,0.6901408450704225,0.6000000000000001,0.5625850340136054,0.825938566552901,0.29885057471264354,0.4620713450895187,0.23478773025339225,0.17087063529795313,0.020818510137361072,0.15908823768069746,0.10764437517220635,0.10241432673717067,0.1076071170689178,0.990694626469888,0.997190938897806,0.0,0,0.19999999999999996,235645.96,-220911.63,0.4345133131015609,0.6278903416322781,0.32767621937313585,0.8398671473673905,0.0,0.0,2.0,0,Cetus
WASP-55 b,9,0.5126032577079697,1,0.8387059636196177,0.046904637086842046,0.10977371208473763,0.0,WASP-55,60,0.44118820837545897,0.8416356877323423,0.6400000000000001,0.4507042253521127,0.19444444444444448,0.061224489795918366,0.765480253534861,0.40229885057471204,0.6471355964105298,0.4383322153808811,0.30987080977004616,0.033434648982651076,0.2116031550713571,0.10981087115910954,0.10447716037472614,0.10977370351250555,0.7205765274378708,0.9053621075643699,0.0,0,0.19999999999999996,133501.97,-173012.59,0.32436176524570554,0.5305056888707224,0.4738415477631424,0.35203262053141604,0.0,0.0,2.0,0,Virgo
WASP-80 b,9,0.45209302448569466,1,0.6251439097398113,0.03107853482646654,0.058257101588830046,0.012738853503184714,WASP-80,203,0.4470414516043208,0.1884758364312269,0.10999999999999999,0.09859154929577463,0.29166666666666674,0.4625850340136054,0.17893710385177963,0.8160919540229887,0.7051436034753626,0.5150259384595383,0.5282003074726228,0.09150725688309788,0.15027968315698484,0.058130794443968084,0.05558525271981178,0.05825713344494109,0.11811261216436703,0.5028106021231746,0.0,0,0.3999999999999999,201240.03,-20839.97,0.01191535381322677,0.05474467930487824,0.011401656789281463,0.47747721155606226,0.0,0.0,2.0,0,Aquila
WASP-49 b,9,0.3109024803003861,1,0.6967533962698595,0.02783907656514842,0.06668271545498317,0.0,WASP-49,106,0.41451604320757734,0.730111524163569,0.45000000000000007,0.36619718309859156,0.15277777777777785,0.7959183673469387,0.6601657727937591,0.6321839080459775,0.5447871511817146,0.31802228683712597,0.25979311502723784,0.03576708401259478,0.1226569120694622,0.06672167319736823,0.0634496913611232,0.06668270646781614,0.9501465404446062,0.9847146644146714,0.0,0,0.19999999999999996,60421.53,-165755.4,0.19374000994397544,0.390781260928615,0.2625260405506034,0.8683516653827458,0.0,0.0,2.0,0,Lepus
WASP-69 b,9,0.24366888783119148,1,0.6967533962698595,0.04013965733394446,0.08437650457390468,0.0,WASP-69,191,0.3161416484861385,0.3955390334572493,0.51,0.2887323943661972,0.6805555555555556,0.4625850340136054,0.45782545099951244,0.6321839080459775,0.47694032951779447,0.24882752197357658,0.18680029291402434,0.023648262710362418,0.13358509201655522,0.08441472375707763,0.08029616606782607,0.08437649575711598,0.25574426240553216,0.652645364860418,0.0,0,0.3999999999999999,210006.23,-50541.49,0.06898950332159468,0.20279712146005424,0.05121750615919401,0.7499560697199467,0.0,0.0,2.0,0,Aquarius
HAT-P-68 b,9,0.6084111269765721,1,0.6722311766060327,0.02236660320764138,0.04756860857005296,0.2611464968152867,HAT-P-68,137,0.5774756558292982,0.32416356877323427,0.21000000000000008,0.15492957746478875,0.39027777777777783,0.7414965986394556,0.30619210141394443,0.7701149425287355,0.795281730603795,0.6464100912144795,0.6304557081304973,0.10147617236097975,0.12949451964071704,0.04465143414571958,0.04806636163316465,0.047583763096617826,0.2854108902516096,0.6761310304752964,0.0,0,0.3999999999999999,75355.96,+23 56 17.59,0.02912418175832787,0.11042776169691788,0.029859777340188565,0.6752428297211192,0.0,0.0,2.0,0,Gemini
WASP-29 b,9,0.19324369347929557,1,0.47737738890168085,0.04075774340184631,0.08545979778526722,0.1910828025477707,WASP-29,60,0.41311924652796256,0.43271375464684025,0.30000000000000004,0.23943661971830993,0.625,0.9387755102040816,0.4300341296928328,0.6321839080459775,0.513210227991332,0.284770759268172,0.3582913484861857,0.08408988730926545,0.1309692813170504,0.08219767619714671,0.08446996612781328,0.08547216981677581,0.21987584756644657,0.6208457458513912,0.0,0,0.3999999999999999,235131.01,-395425.64,0.05940032794420836,0.1833030343826038,0.05684260845263575,0.8107025222547827,0.0,0.0,2.0,0,Phoenix
KOI-94 e,9,0.0924956369982548,1,0.35816256044209066,0.6113758429433225,0.7087144920558498,0.12101910828025478,KOI-94,60,0.4785026339594531,0.9464684014869889,0.81,0.7535211267605633,0.5041666666666667,0.20136054421768707,0.9195514383227693,0.26436781609195403,0.39767307514558164,0.17864849298421814,0.28364117036555503,0.09353335383176067,0.6440743011850608,0.6947951185667888,0.6880009963944878,0.7087475898772035,0.049297996982942266,0.3654020705008011,0.0,2,0.0,194919.94,+41 53 28.03,0.6810757693676223,0.8089764708564099,0.8119179811106009,0.6775916653163837,0.0,0.0,2.0,0,Cygnus
TOI-824 b,9,0.04877835951134381,1,0.14897536265254432,0.012115053047443414,0.027852672123254697,0.0,TOI-824,187,0.4119885063587507,0.3583643122676581,0.24,0.176056338028169,0.3444444444444445,0.4965986394557822,0.3398342272062409,0.7586206896551726,0.4366204980566458,0.21169455865047704,0.8807703222880855,0.6564538296403586,0.029729196896369586,0.02789325067653652,0.02647912850137933,0.0278526627621826,0.634108611349176,0.8705036509035333,0.0,2,0.3999999999999999,144839.71,-573519.92,0.03568412996645235,0.12816612020750712,0.036900250817282286,0.594576708421286,0.0,0.0,2.0,0,Circinus
WASP-42 b,9,0.44284840552118043,1,0.7044669583237394,0.05274754768776312,0.11049590755897931,0.39490445859872614,WASP-42,60,0.46885808545735125,0.6241635687732343,0.48,0.30985915492957744,0.875,0.2857142857142857,0.5099951243295954,0.6551724137931032,0.6554601817778987,0.4489601564707488,0.39284920393885636,0.05702545913103733,0.1992217314432281,0.1021602516640254,0.11313693598518391,0.11056087251382639,0.21314420290629255,0.6140281659852153,0.0,0,0.19999999999999996,125155.49,-420425.02,0.0907704297897026,0.2430325239477309,0.15974756958751346,0.6072564181758958,0.0,0.0,2.0,0,Centaurus
WASP-20 b,9,0.2613067851287747,1,0.9239005295878426,0.05181851077307939,0.11988444872412132,0.0,WASP-20,52,0.3694859788219019,0.8565055762081784,0.73,0.6619718309859155,0.46111111111111114,0.4625850340136054,0.8508044856167722,0.32183908045977105,0.4257736020398178,0.2022124821911881,0.08575520685430907,0.000333581780657205,0.17421849701956,0.11992118576465777,0.11410371734998491,0.11988444024924831,0.9327375222407398,0.9792354682962756,0.0,0,0.0,2038.53,-235608.84,0.48977375969470566,0.6721576054587599,0.5216612925939871,0.8685873197095776,0.0,0.0,2.0,0,Cetus
TOI-530 b,9,0.3361133851605056,1,0.5160603269629289,0.06866578428719239,0.1006259027443428,0.0,TOI-530,223,0.6839647741180228,0.00855018587360612,0.06000000000000005,0.06338028169014087,0.9944444444444445,0.2571428571428571,0.04729400292540231,0.862068965517242,0.6645469234190083,0.46070579460054034,0.5750046017792243,0.12467137740893383,0.21982169909833,0.1006634436588516,0.09576741834949198,0.10062589408402399,0.027125443685005537,0.2880519041347054,0.0,0,0.6000000000000001,65339.08,+12 52 53.68,0.0022452710360927244,0.012301199300724514,0.00045822975658523727,0.34172632106059775,0.0,0.0,2.0,0,Gemini
HD 191939 b,9,0.026389549949759374,1,0.1768362882799908,0.09688928343942718,0.1689937409725566,0.19745222929936307,HD 191939,134,0.25607939126270424,0.6364312267657994,0.3400000000000001,0.3450704225352112,0.26388888888888895,0.5782312925170067,0.5948317893710385,0.40229885057471204,0.28272102401567367,0.09729075999706083,0.30438039609164735,0.21123457162347037,0.11467695469458257,0.1630286785813996,0.16657395375484546,0.16901699007238313,0.1544618913944467,0.551420146386501,0.0,2,0.19999999999999996,200806.15,+66 51 01.09,0.13992283857310217,0.32002978525509085,0.1603427626857895,0.7042590043594322,0.0,0.0,2.0,0,Draco
WASP-67 b,9,0.361327674652282,1,0.7225420216440249,0.04858928676706035,0.10012036591237364,0.0,WASP-67,60,0.4933352844144097,0.5814126394052046,0.44000000000000006,0.3028169014084507,0.37500000000000006,0.8435374149659862,0.5426621160409557,0.4597701149425282,0.5797721773712126,0.3569919741323128,0.2877398602427873,0.03829771312282107,0.18467891043636692,0.1001579279285742,0.09528609050072905,0.10012035724718688,0.2915570262165185,0.6810985888922402,0.0,0,0.3999999999999999,194258.52,-195659.03,0.10740839143594724,0.2708701841764469,0.12780049682644015,0.8790735224909206,0.0,0.0,2.0,0,Sagittarius
HATS-72 b,9,0.10533576603733673,1,0.4466382684780105,0.07931274309257684,0.13557294174289844,0.08280254777070063,HATS-72,60,0.4791677752354601,0.3792193308550189,0.26,0.19014084507042256,0.6097222222222223,0.8142857142857142,0.36470014627011216,0.735632183908046,0.3801206202023538,0.16466242250376553,0.19236053542578968,0.04864083770755879,0.1653998963552833,0.13352745217616577,0.13102289777426213,0.1355763157012645,0.07566415001649128,0.42891122670881454,0.0,2,0.3999999999999999,223606.2,-170001.1,0.0412484787161216,0.1422130982256849,0.04185273791003284,0.739808175027637,0.0,0.0,2.0,0,Aquarius
HAT-P-26 b,9,0.05877650854090646,1,0.3870596361961777,0.04428793309063765,0.09075589792970631,0.7643312101910829,HAT-P-26,152,0.44145426488586176,0.5364312267657994,0.6500000000000001,0.29577464788732394,0.41666666666666674,0.5986394557823128,0.5109702584105315,0.7011494252873556,0.2947413755259496,0.1046668561861442,0.12045130233240658,0.03770790635537544,0.06623246595533828,0.07695716312660421,0.09954469594359353,0.09096443515613321,0.29560433443090023,0.681736562210394,0.0,2,0.3999999999999999,141237.57,+04 03 33.90,0.09123082090835594,0.24383279810923641,0.11027552818726072,0.9032383909309653,0.0,0.0,2.0,0,Virgo
WASP-126 c,10,0.16970754667089746,1,0.5204927469491135,0.08273268271216892,0.16502809581126626,0.3184713375796179,WASP-126,72,0.3907039855265259,0.8044609665427509,0.6500000000000001,0.5774647887323943,0.7597222222222222,0.42176870748299317,0.750365675280351,0.3793103448275863,0.45662000439751876,0.22974169887798376,0.24647001093139215,0.05112976725918857,0.1943664250944907,0.15558420599390482,0.166110742169495,0.16508738002009993,0.33681674495855474,0.7131038428650976,0.0,0,0.19999999999999996,41329.93,-691335.73,0.3013977015766736,0.5082554525934585,0.3990668129268183,0.8009438477699317,0.0,0.0,2.0,0,Hydrus
TOI-1130 c,9,0.8611507747633402,1,0.7472944968915496,0.0908873767361847,0.14855560905151663,0.2910828025477707,TOI-1130,200,0.43067897621454804,0.2654275092936804,0.24,0.176056338028169,0.8888888888888888,0.2653061224489795,0.2696245733788396,0.7701149425287355,0.9047204017096017,0.8258981841973189,0.7379786905847198,0.10623132108394173,0.37136381246739625,0.1406803408832188,0.14893417511614787,0.14860082473375852,0.040985759724359395,0.3399802736199382,0.0,0,0.3999999999999999,190530.24,-412615.5,0.02308197430871166,0.09267989559574509,0.021380434718258613,0.44680485499067324,0.0,0.0,2.0,0,Corona Australis
HAT-P-27 b,9,0.5209952932466022,1,0.6384987335942897,0.030758392511102087,0.07173808377467503,0.0,HAT-P-27,115,0.46107593252806905,0.6245353159851301,0.45000000000000007,0.2887323943661972,0.8888888888888888,0.2857142857142857,0.5548512920526573,0.666666666666667,0.7521734197457844,0.5817221476275566,0.5924865632935069,0.1008564899675442,0.15824325951700183,0.07177683050014234,0.06826296984875259,0.07173807483618752,0.5183630381609957,0.8177665404924903,0.0,0,0.19999999999999996,145104.16,+05 56 50.51,0.11430435068242148,0.28181994766538976,0.158252293441897,0.5907025830866418,0.0,0.0,2.0,0,Virgo
K2-140 b,9,0.7815337141043948,1,0.7612825236011974,0.07072181775772482,0.13914299470389987,0.0,K2-140,106,0.5059729686585432,0.72453531598513,0.49,0.42957746478873243,0.6111111111111112,0.6530612244897959,0.6621160409556314,0.5172413793103452,0.8515130535825264,0.7358981441139467,0.6362697262121344,0.0884738490050409,0.3198545673952042,0.13917892787046396,0.13244001635047786,0.13914298641447267,0.2973180959578828,0.6854279491612213,0.0,0,0.19999999999999996,123232.96,-93627.4,0.19561567822782483,0.3930656154284817,0.2594157014366804,0.8356292751662783,0.0,0.0,2.0,0,Virgo
XO-5 b,9,1.0,1,0.7162099930923325,0.043758453323343716,0.09942224362060664,0.0,XO-5,121,0.4707869951577716,0.666914498141264,0.5700000000000001,0.4788732394366196,0.5416666666666667,0.564625850340136,0.6567528035104827,0.4597701149425282,1.0,0.9999999999999999,0.9512489597668065,0.14604924034322098,0.25253479890126,0.09945983477723871,0.09462139966196118,0.09942223494869748,0.5059674584158435,0.8116109813660961,0.0,0,0.19999999999999996,74651.93,+39 05 40.09,0.19049887240865407,0.3868088999620282,0.20253517325139703,0.8409214049615569,0.0,0.0,2.0,0,Lynx
TOI-905 b,9,0.5605071923422709,1,0.7361271010822013,0.03868308469625803,0.08777082330284064,0.15286624203821658,TOI-905,60,0.3964242005001863,0.7189591078066915,0.5,0.3309859154929578,0.6666666666666667,0.21768707482993196,0.6192101413944417,0.6321839080459775,0.7265235234414299,0.5448448156013981,0.4690052059877259,0.06577124845123122,0.18396151164369665,0.08511320206325523,0.08609465390075195,0.08777890310812617,0.5164009458816162,0.8166893246713027,0.0,0,0.19999999999999996,151038.08,-712141.87,0.1580907308596604,0.34516197096249357,0.2535241879419061,0.5521985048635071,0.0,0.0,2.0,0,Apus
55 Cnc b,8,0.6979705431276112,1,0.7806815565277458,0.1622335644557056,0.24843524313914303,0.0,55 Cnc,144,0.05526259777576764,0.571003717472119,0.44000000000000006,0.3450704225352112,0.9583333333333333,0.3605442176870748,0.5899561189663579,0.5517241379310338,0.7917796834299528,0.6410281141713726,0.5293773497182449,0.06995154290785757,0.5341429933724706,0.248466614320914,0.2364985131782752,0.24843523590212072,0.07541840273112252,0.4284221094598726,0.0,0,0.3999999999999999,85235.24,+28 19 47.34,0.13653358272749055,0.31517464060625705,0.12144380770115415,0.643221319299239,0.0,0.0,2.0,0,Cancer
Kepler-18 c,9,0.045692527367920045,1,0.2965691918029012,0.0828639085324104,0.15647568608570056,0.0,Kepler-18,60,0.5754137178736765,0.6353159851301116,0.5,0.4647887323943662,0.7361111111111112,0.6666666666666665,0.6708922476840565,0.4137931034482758,0.2947840564312228,0.10469352042179826,0.1772817114583547,0.07569629970956263,0.12674408918784572,0.15651089576568952,0.14894268545092149,0.15647567796317458,0.2532758167617784,0.6505768463087127,0.0,2,0.19999999999999996,195219.07,+44 44 46.49,0.20427329583755355,0.4034763102209912,0.16982357674246645,0.8478423769108806,0.0,0.0,2.0,0,Cygnus
WASP-168 b,9,0.3529234755936327,1,0.9484227492516694,0.04337238673374665,0.10038517091959559,0.0,WASP-168,54,0.4658649497153196,0.8788104089219333,0.6100000000000001,0.47183098591549305,0.45833333333333337,0.25578231292517,0.7615797172111165,0.4827586206896557,0.4953899878913041,0.26681038361699994,0.1320362315343332,0.005497194130761055,0.1723588513098544,0.10042272188252903,0.09553821461198582,0.1003851622569587,0.8178489532792302,0.9410116841147556,0.0,0,0.0,62658.71,-464916.91,0.31827774736419007,0.5246874525716377,0.5588765138444411,0.6469505542058872,0.0,0.0,2.0,0,Puppis
TOI-431 d,9,0.026125125601565394,1,0.16992862076905366,0.13743120509018503,0.21136254212806935,0.0,TOI-431,60,0.2660565104028096,0.45130111524163574,0.31000000000000005,0.1971830985915493,0.75,0.2571428571428571,0.41053144807411024,0.7471264367816088,0.28699521456417504,0.09988327538013461,0.3286624940905689,0.23492512417105246,0.1503573992772955,0.21139546076723714,0.20120113760232633,0.2113625345340639,0.0429233877747476,0.3463942652435852,0.0,2,0.3999999999999999,53304.62,-264325.93,0.053384323011647396,0.17036708066898376,0.06292072482502405,0.5191178979495793,0.0,0.0,2.0,0,Lepus
WASP-177 b,9,0.42688042730974673,1,1.0,0.031122348852056565,0.07070293692826192,0.0,WASP-177,169,0.47836960570425163,0.5133828996282528,0.41000000000000003,0.30985915492957744,0.8194444444444444,0.6462585034013604,0.48512920526572406,0.6206896551724137,0.5342124277186218,0.30668368545970465,0.15097030214780213,0.0064014183607663915,0.14760144234475764,0.07074172686195526,0.0672773937774761,0.0707029279798067,0.38086567573344743,0.7421060638182597,0.0,0,0.3999999999999999,221911.28,-15003.95,0.0797191031175363,0.22323629811050283,0.0901894230195091,0.7816602866950216,0.0,0.0,2.0,0,Aquarius
HD 219666 b,9,0.04384155693056217,1,0.224614321897306,0.06476923792320229,0.22580645161290322,0.0,HD 219666,100,0.31188474431969354,0.7029739776951676,0.45000000000000007,0.40845070422535207,0.5277777777777778,0.6666666666666665,0.6723549488054608,0.5172413793103452,0.3339439409631714,0.13055902424116875,0.3325490577218211,0.17963770051254185,0.1828329412940276,0.22583876734659175,0.21495336185269603,0.2258064441579821,0.13294844473626483,0.5238977083950074,0.0,2,0.19999999999999996,231814.22,-565414.35,0.2057514398057534,0.40523250637427455,0.23069284481179572,0.8164280790460238,0.0,0.0,2.0,0,Tucana
WASP-11 b,9,0.6638788407636576,1,0.6967533962698595,0.03849033332750988,0.08016369764082812,0.0,WASP-11,181,0.4288165806417284,0.43271375464684025,0.95,0.30985915492957744,0.47222222222222227,0.5034013605442176,0.6860068259385665,0.5747126436781613,0.8176372690988762,0.6812948006777926,0.6430054333436167,0.09939089148878053,0.1617938536747835,0.08020209267143254,0.07628510066146824,0.08016368878347316,0.8147561389045259,0.9399284728320014,0.0,0,0.3999999999999999,30928.55,+30 40 24.17,0.2200511732020474,0.4219194578491299,0.07141466539737336,0.9999999999999999,0.0,0.0,2.0,0,Aries
HAT-P-54 b,9,0.6386662435877096,1,0.5896269859544093,0.03936642135967772,0.07455464612421762,0.4713375796178344,HAT-P-54,201,0.5506039482786145,0.2802973977695169,0.18000000000000005,0.11971830985915494,0.2958333333333334,0.2517006802721088,0.24622135543637252,0.8275862068965516,0.8726089858118838,0.7709624096936708,0.8810072772549984,0.16690399524045585,0.18379721645829095,0.06725949379002812,0.0779275288036899,0.07462260062226865,0.11358536707612618,0.49526433011101323,0.0,0,0.3999999999999999,63935.52,+25 28 56.64,0.019728022352655722,0.08209962669069025,0.02253963277936356,0.39508560839877827,0.0,0.0,2.0,0,Gemini
K2-333 b,9,0.08350520915965944,0,0.3362882799907897,0.16345283235081728,0.2644170438131921,0.0,K2-333,60,0.46247272920768384,0.8342007434944239,0.5900000000000001,0.5422535211267605,0.5694444444444445,0.2571428571428571,0.7664553876157971,0.39080459770114917,0.38832343606180153,0.17112842346634166,0.28989468836022275,0.10262202893548197,0.25592340547285836,0.2644477478961278,0.25171498258532926,0.2644170367300629,0.15577601804271937,0.5531503429155766,0.0,2,0.19999999999999996,90709.43,+15 12 20.44,0.3259003644051219,0.5319686498890166,0.4504904395441348,0.6771314170007349,0.0,0.0,2.0,0,Cancer
TOI-1478 b,9,0.7151444550214183,1,0.6645176145521529,0.11160744689206704,0.19282619162253253,0.15286624203821658,TOI-1478,60,0.3726786569467356,0.7289962825278811,0.48,0.4225352112676057,0.5805555555555556,0.6054421768707482,0.6796684544124817,0.4827586206896557,0.8712901112015965,0.7687463831602281,0.7735765970262596,0.12773122389406152,0.4085206134685804,0.18764296165393576,0.18851975321358544,0.19284183864074952,0.18290884192446627,0.5839330941712488,0.0,0,0.19999999999999996,82544.1,-133334.37,0.213297279188984,0.414105017182827,0.2640269811841738,0.8075853042394828,0.0,0.0,2.0,0,Puppis
K2-199 c,9,0.03273573430641494,1,0.14460050656228413,0.07983971043454621,0.1348098218584497,0.1910828025477707,K2-199,60,0.481429255573884,0.3178438661710039,0.24,0.1619718309859155,0.45833333333333337,0.32925170068027204,0.32862018527547543,0.7931034482758621,0.35457546337834295,0.14531434860892029,0.6006353788341976,0.4714548817638089,0.10478475451561782,0.13006520141889116,0.1328663353022393,0.13482774804841355,0.06432353690309464,0.40392911262269393,0.0,2,0.3999999999999999,135536.35,-60809.9,0.033380708626230375,0.12209608862009598,0.029309656691501398,0.4956495197324725,0.0,0.0,2.0,0,Virgo
HD 5278 c,8,0.04860119519805384,3,0.23900529587842503,0.45908697648497837,0.5570534424650939,0.44585987261146504,HD 5278,23,0.18756983983398084,0.9542750929368031,0.6599999999999999,0.5211267605633803,0.3055555555555556,0.19047619047619047,0.8225255972696246,0.6321839080459775,0.34273622669242765,0.1367519394134965,0.3278039945132393,0.16632322717180253,0.40095523025719626,0.5163610647547838,0.5691006407482165,0.5574102509139167,0.049675005690743575,0.36598359280114057,0.0,2,0.0,5011.23,-834437.56,0.4274224644755452,0.6220147870309451,0.8074481648877316,0.5979563329559913,0.0,0.0,2.0,0,Octans
K2-266 e,9,0.037759796922100596,1,0.137692839051347,0.21692495376497692,0.2761194029850746,0.27388535031847133,K2-266,60,0.43267440004256913,0.2412639405204462,0.21999999999999997,0.176056338028169,0.3055555555555556,0.2571428571428571,0.2847391516333496,0.7241379310344831,0.3936026868819085,0.1753549706133811,0.7748819824722651,0.6249172716018101,0.22366667383590222,0.26322117415705376,0.2751667881217272,0.2761889434394698,0.014055813162539028,0.21613787897862927,0.0,2,0.3999999999999999,103144.56,+00 56 14.20,0.02545361471855382,0.0998303635425984,0.018078586477312714,0.4603417755050013,0.0,0.0,2.0,0,Sextans
TOI-1728 b,9,0.07075995557670951,1,0.27124107759613164,0.03587532768100663,0.06957149735194994,0.36305732484076436,TOI-1728,217,0.48355770765710643,0.12788104089219332,0.18000000000000005,0.11971830985915494,0.8194444444444444,0.4693877551020407,0.17113603120429055,0.8160919540229887,0.3963216029457845,0.17755159912700638,0.3888644319840143,0.17060724542480754,0.07592683726975048,0.06424536828433787,0.07130839990899697,0.06960975512383008,0.08805094535643163,0.4527401231304804,0.0,2,0.6000000000000001,80226.8,+64 47 49.75,0.011159845538230035,0.051845160314927266,0.007327752406736118,0.536192986031346,0.0,0.0,2.0,0,Camelopardalis
